FECHA	TMAX	TMIN	NOMBRE
19/6/2023	1.0	-4.3	BASE CARLINI (EX JUBANY)
19/6/2023	-6.8	-15.7	BASE ESPERANZA
19/6/2023	-15.4	-19.2	BASE MARAMBIO
19/6/2023	0.2	-2.5	BASE ORCADAS
19/6/2023	-6.5	-11.1	BASE SAN MARTIN
19/6/2023	8.6	1.6	BENITO JUAREZ AERO
19/6/2023	19.1	9.3	BERNARDO DE IRIGOYEN AERO
19/6/2023	12.1	5.0	BOLIVAR AERO
19/6/2023	15.6	6.9	BUENOS AIRES OBSERVATORIO
19/6/2023		2.7	CAMPO DE MAYO AERO
19/6/2023	19.4	1.9	CATAMARCA AERO
19/6/2023	20.2	7.5	CERES AERO
19/6/2023	17.1	6.2	CHAMICAL AERO
19/6/2023	4.0	-2.2	CHAPELCO AERO
19/6/2023	12.0	5.5	CHEPES
19/6/2023		-0.6	CHILECITO AERO
19/6/2023	7.0	3.5	CIPOLLETTI
19/6/2023	9.2	-0.3	COMODORO RIVADAVIA AERO
19/6/2023	16.4		CONCORDIA AERO
19/6/2023	12.6	9.1	CORDOBA AERO
19/6/2023	14.3	10.3	CORDOBA OBSERVATORIO
19/6/2023	7.8	3.6	CORONEL SUAREZ AERO
19/6/2023	20.3	6.5	CORRIENTES AERO
19/6/2023		2.1	DOLORES AERO
19/6/2023	8.3	-3.9	EL BOLSON AERO
19/6/2023	5.9	-5.0	EL CALAFATE AERO
19/6/2023	15.6	0.5	EL PALOMAR AERO
19/6/2023		-0.5	ESCUELA DE AVIACION MILITAR AERO
19/6/2023	4.9		ESQUEL AERO
19/6/2023	15.1	4.0	EZEIZA AERO
19/6/2023		8.0	FORMOSA AERO
19/6/2023	11.0	7.8	GENERAL PICO AERO
19/6/2023	5.2	-4.5	GOBERNADOR GREGORES AERO
19/6/2023	16.0	6.2	GUALEGUAYCHU AERO
19/6/2023	21.4	7.0	IGUAZU AERO
19/6/2023	21.5	6.0	ITUZAINGO
19/6/2023	10.6	-3.5	JACHAL
19/6/2023	21.0	4.1	JUJUY AERO
19/6/2023	21.5	2.5	JUJUY U N
19/6/2023	15.2	5.5	JUNIN AERO
19/6/2023	13.5	2.2	LA PLATA AERO
19/6/2023	16.3	-4.2	LA QUIACA OBSERVATORIO
19/6/2023	17.7	2.3	LA RIOJA AERO
19/6/2023	14.4	9.1	LABOULAYE AERO
19/6/2023	13.5	1.3	LAS FLORES
19/6/2023	25.4		LAS LOMITAS
19/6/2023	6.0	-2.0	MALARGUE AERO
19/6/2023	2.5	-2.3	MAQUINCHAO
19/6/2023	12.3	2.1	MAR DEL PLATA AERO
19/6/2023	18.0	7.8	MARCOS JUAREZ AERO
19/6/2023	16.2		MARIANO MORENO AERO
19/6/2023	10.6	4.2	MENDOZA AERO
19/6/2023	10.2	5.1	MENDOZA OBSERVATORIO
19/6/2023	18.0	7.0	MERCEDES AERO (CTES)
19/6/2023		5.5	MERLO AERO
19/6/2023	20.3	4.0	METAN
19/6/2023		6.3	MONTE CASEROS AERO
19/6/2023	16.4	5.1	MORON AERO
19/6/2023	7.2	2.2	NEUQUEN AERO
19/6/2023	15.4	3.1	NUEVE DE JULIO
19/6/2023	20.0	7.0	OBERA
19/6/2023	9.9	2.5	OLAVARRIA AERO
19/6/2023	23.4	6.4	ORAN AERO
19/6/2023	16.9	8.6	PARANA AERO
19/6/2023	3.5	-12.7	PASO DE INDIOS
19/6/2023	18.6	7.0	PASO DE LOS LIBRES AERO
19/6/2023	13.1	7.5	PEHUAJO AERO
19/6/2023		-13.0	PERITO MORENO AERO
19/6/2023	8.8	5.2	PIGUE AERO
19/6/2023	13.2	9.6	PILAR OBSERVATORIO
19/6/2023	21.8	9.2	POSADAS AERO
19/6/2023	24.0	7.8	PRESIDENCIA ROQUE SAENZ PE?A AERO
19/6/2023	8.4	-2.9	PUERTO DESEADO AERO
19/6/2023	9.2	-1.8	PUERTO MADRYN AERO
19/6/2023	12.2	4.0	PUNTA INDIO B.A.
19/6/2023	17.0	5.0	RAFAELA AERO
19/6/2023	17.5	8.2	RECONQUISTA AERO
19/6/2023	20.2	8.7	RESISTENCIA AERO
19/6/2023	12.5	5.4	RIO CUARTO AERO
19/6/2023	6.5	-2.0	RIO GALLEGOS AERO
19/6/2023	6.9	-0.8	RIO GRANDE B.A.
19/6/2023	27.5	7.8	RIVADAVIA
19/6/2023	15.8	11.0	ROSARIO AERO
19/6/2023	22.2	-1.0	SALTA AERO
19/6/2023	11.6	5.8	SAN ANTONIO OESTE AERO
19/6/2023	15.0	3.7	SAN FERNANDO AERO
19/6/2023	9.8	-2.0	SAN JUAN AERO
19/6/2023	6.2	-2.1	SAN JULIAN AERO
19/6/2023	10.8	4.7	SAN LUIS AERO
19/6/2023	8.5	4.7	SAN MARTIN (MZA)
19/6/2023	11.0	1.3	SAN RAFAEL AERO
19/6/2023			SANTA CRUZ AERO
19/6/2023	8.8	4.1	SANTA ROSA AERO
19/6/2023	14.5		SANTA ROSA DE CONLARA AERO
19/6/2023	23.0	5.2	SANTIAGO DEL ESTERO AERO
19/6/2023	18.2	10.5	SAUCE VIEJO AERO
19/6/2023	17.6	5.3	SUNCHALES AERO
19/6/2023	9.6	-1.5	TANDIL AERO
19/6/2023	23.0	6.5	TARTAGAL AERO
19/6/2023	20.2	4.5	TERMAS DE RIO HONDO AERO
19/6/2023	17.6	-2.6	TINOGASTA
19/6/2023	9.4		TRELEW AERO
19/6/2023		7.8	TRENQUE LAUQUEN
19/6/2023	10.0	4.5	TRES ARROYOS
19/6/2023	18.5	4.4	TUCUMAN AERO
19/6/2023	6.6	1.0	USHUAIA AERO
19/6/2023	14.0	3.0	USPALLATA
19/6/2023	16.4	8.0	VENADO TUERTO AERO
19/6/2023	8.9	5.4	VICTORICA
19/6/2023		4.5	VIEDMA AERO
19/6/2023	14.8	8.5	VILLA DE MARIA DEL RIO SECO
19/6/2023	16.6	8.2	VILLA DOLORES AERO
19/6/2023	12.0	-0.5	VILLA GESELL AERO
19/6/2023	10.0	1.6	VILLA REYNOLDS AERO
18/6/2023	12.6	4.2	AEROPARQUE AERO
18/6/2023	11.0	-5.9	AZUL AERO
18/6/2023	13.2	-2.0	BAHIA BLANCA AERO
18/6/2023	6.6	-3.3	BARILOCHE AERO
18/6/2023	-20.5	-25.7	BASE BELGRANO II
18/6/2023	1.8	-1.3	BASE CARLINI (EX JUBANY)
18/6/2023	0.6	-10.2	BASE ESPERANZA
18/6/2023	-4.7	-17.4	BASE MARAMBIO
18/6/2023	1.0	-3.0	BASE ORCADAS
18/6/2023	-1.6	-9.8	BASE SAN MARTIN
18/6/2023	10.7	-3.8	BENITO JUAREZ AERO
18/6/2023	16.2	4.6	BERNARDO DE IRIGOYEN AERO
18/6/2023	13.7	-4.0	BOLIVAR AERO
18/6/2023	13.4	0.9	BUENOS AIRES OBSERVATORIO
18/6/2023		-3.3	CAMPO DE MAYO AERO
18/6/2023	20.7	-3.6	CATAMARCA AERO
18/6/2023	20.1	4.0	CERES AERO
18/6/2023	17.9	5.1	CHAMICAL AERO
18/6/2023	4.2	-3.0	CHAPELCO AERO
18/6/2023	16.5	3.5	CHEPES
18/6/2023		-2.2	CHILECITO AERO
18/6/2023	9.5	0.7	CIPOLLETTI
18/6/2023	10.3	0.9	COMODORO RIVADAVIA AERO
18/6/2023	17.8		CONCORDIA AERO
18/6/2023	19.4	-3.7	CORDOBA AERO
18/6/2023	18.0	1.6	CORDOBA OBSERVATORIO
18/6/2023	11.7	-5.0	CORONEL SUAREZ AERO
18/6/2023	19.9	8.0	CORRIENTES AERO
18/6/2023		5.3	DOLORES AERO
18/6/2023	2.0	-4.3	EL BOLSON AERO
18/6/2023	6.9	-6.5	EL CALAFATE AERO
18/6/2023	14.5	-5.5	EL PALOMAR AERO
18/6/2023		-3.8	ESCUELA DE AVIACION MILITAR AERO
18/6/2023	6.5		ESQUEL AERO
18/6/2023	14.0	-3.9	EZEIZA AERO
18/6/2023		6.0	FORMOSA AERO
18/6/2023	15.3	1.8	GENERAL PICO AERO
18/6/2023	4.5	-3.0	GOBERNADOR GREGORES AERO
18/6/2023	15.5	-2.3	GUALEGUAYCHU AERO
18/6/2023	18.6	4.9	IGUAZU AERO
18/6/2023	20.0	5.0	ITUZAINGO
18/6/2023	13.0	-4.0	JACHAL
18/6/2023	17.5	2.7	JUJUY AERO
18/6/2023	16.3	0.3	JUJUY U N
18/6/2023	15.1	-1.0	JUNIN AERO
18/6/2023	11.9	-2.2	LA PLATA AERO
18/6/2023	16.2	-9.1	LA QUIACA OBSERVATORIO
18/6/2023	17.1	4.2	LA RIOJA AERO
18/6/2023	15.2	-2.1	LABOULAYE AERO
18/6/2023	12.4	-2.8	LAS FLORES
18/6/2023	22.2		LAS LOMITAS
18/6/2023	16.8	-4.0	MALARGUE AERO
18/6/2023	7.8	0.2	MAQUINCHAO
18/6/2023	11.5	5.3	MAR DEL PLATA AERO
18/6/2023	19.0	1.5	MARCOS JUAREZ AERO
18/6/2023	13.5		MARIANO MORENO AERO
18/6/2023	12.5	-1.0	MENDOZA AERO
18/6/2023	10.9	-0.6	MENDOZA OBSERVATORIO
18/6/2023	20.4	8.0	MERCEDES AERO (CTES)
18/6/2023		-1.4	MERLO AERO
18/6/2023	17.0	0.6	METAN
18/6/2023		6.9	MONTE CASEROS AERO
18/6/2023	13.5	-2.1	MORON AERO
18/6/2023	9.2	-1.6	NEUQUEN AERO
18/6/2023	13.1	-1.7	NUEVE DE JULIO
18/6/2023			OBERA
18/6/2023	11.4	-4.5	OLAVARRIA AERO
18/6/2023	22.5	3.7	ORAN AERO
18/6/2023	18.0	4.3	PARANA AERO
18/6/2023	8.9	-2.6	PASO DE INDIOS
18/6/2023	19.2	8.5	PASO DE LOS LIBRES AERO
18/6/2023	13.5	-1.8	PEHUAJO AERO
18/6/2023		-7.0	PERITO MORENO AERO
18/6/2023	10.8	-2.5	PIGUE AERO
18/6/2023	17.6	0.0	PILAR OBSERVATORIO
18/6/2023	19.4	8.0	POSADAS AERO
18/6/2023	21.6	4.0	PRESIDENCIA ROQUE SAENZ PE?A AERO
18/6/2023	6.8	-0.1	PUERTO DESEADO AERO
18/6/2023	12.4	-2.9	PUERTO MADRYN AERO
18/6/2023	11.2	4.4	PUNTA INDIO B.A.
18/6/2023	20.5	3.0	RAFAELA AERO
18/6/2023	20.7	5.7	RECONQUISTA AERO
18/6/2023	20.8	5.8	RESISTENCIA AERO
18/6/2023	15.2	2.2	RIO CUARTO AERO
18/6/2023	6.1	-2.2	RIO GALLEGOS AERO
18/6/2023	3.6	-2.0	RIO GRANDE B.A.
18/6/2023	23.5	4.3	RIVADAVIA
18/6/2023	16.9	3.3	ROSARIO AERO
18/6/2023	17.4	-1.4	SALTA AERO
18/6/2023	11.0	5.8	SAN ANTONIO OESTE AERO
18/6/2023	13.7	-2.2	SAN FERNANDO AERO
18/6/2023	13.0	-3.5	SAN JUAN AERO
18/6/2023	6.2	-0.8	SAN JULIAN AERO
18/6/2023	16.2	2.0	SAN LUIS AERO
18/6/2023	12.9	-1.3	SAN MARTIN (MZA)
18/6/2023	14.2	-1.9	SAN RAFAEL AERO
18/6/2023			SANTA CRUZ AERO
18/6/2023	14.0	2.0	SANTA ROSA AERO
18/6/2023	16.4		SANTA ROSA DE CONLARA AERO
18/6/2023	21.7	1.8	SANTIAGO DEL ESTERO AERO
18/6/2023	18.9	3.0	SAUCE VIEJO AERO
18/6/2023	21.0	2.7	SUNCHALES AERO
18/6/2023	10.4	-6.0	TANDIL AERO
18/6/2023	21.8	3.0	TARTAGAL AERO
18/6/2023	20.7	1.5	TERMAS DE RIO HONDO AERO
18/6/2023	17.5	-0.3	TINOGASTA
18/6/2023	11.5		TRELEW AERO
18/6/2023		-0.5	TRENQUE LAUQUEN
18/6/2023	11.4	-4.0	TRES ARROYOS
18/6/2023	21.2	4.0	TUCUMAN AERO
18/6/2023	2.8	-0.3	USHUAIA AERO
18/6/2023	16.3	-5.0	USPALLATA
18/6/2023	16.7	-1.5	VENADO TUERTO AERO
18/6/2023	15.0	2.0	VICTORICA
18/6/2023		4.1	VIEDMA AERO
18/6/2023	19.7	-0.3	VILLA DE MARIA DEL RIO SECO
18/6/2023	19.0	3.9	VILLA DOLORES AERO
18/6/2023	10.9	2.3	VILLA GESELL AERO
18/6/2023	19.5	-4.0	VILLA REYNOLDS AERO
17/6/2023	13.4	7.7	AEROPARQUE AERO
17/6/2023	10.3	1.6	AZUL AERO
17/6/2023	10.8	-2.4	BAHIA BLANCA AERO
17/6/2023	5.5	-2.3	BARILOCHE AERO
17/6/2023	-15.2	-27.1	BASE BELGRANO II
17/6/2023	3.7	-5.3	BASE CARLINI (EX JUBANY)
17/6/2023	-2.1	-13.0	BASE ESPERANZA
17/6/2023	-6.0	-16.7	BASE MARAMBIO
17/6/2023	-0.8	-3.8	BASE ORCADAS
17/6/2023	0.2	-4.9	BASE SAN MARTIN
17/6/2023	10.2	-1.2	BENITO JUAREZ AERO
17/6/2023	13.6	8.7	BERNARDO DE IRIGOYEN AERO
17/6/2023	11.6	-1.5	BOLIVAR AERO
17/6/2023	14.5	6.6	BUENOS AIRES OBSERVATORIO
17/6/2023		2.9	CAMPO DE MAYO AERO
17/6/2023	19.5	-0.4	CATAMARCA AERO
17/6/2023	16.5	6.0	CERES AERO
17/6/2023	16.6	-1.5	CHAMICAL AERO
17/6/2023	5.0	-1.4	CHAPELCO AERO
17/6/2023	14.5	3.0	CHEPES
17/6/2023		-1.5	CHILECITO AERO
17/6/2023	8.8	5.2	CIPOLLETTI
17/6/2023	11.0	-0.5	COMODORO RIVADAVIA AERO
17/6/2023	18.2		CONCORDIA AERO
17/6/2023	14.0	-0.2	CORDOBA AERO
17/6/2023	14.3	3.0	CORDOBA OBSERVATORIO
17/6/2023	10.2	-3.6	CORONEL SUAREZ AERO
17/6/2023	20.0	8.0	CORRIENTES AERO
17/6/2023		3.8	DOLORES AERO
17/6/2023	3.0	-4.8	EL BOLSON AERO
17/6/2023	8.4	-0.8	EL CALAFATE AERO
17/6/2023	12.8	0.6	EL PALOMAR AERO
17/6/2023		-0.5	ESCUELA DE AVIACION MILITAR AERO
17/6/2023	4.2		ESQUEL AERO
17/6/2023	12.5	4.4	EZEIZA AERO
17/6/2023		9.8	FORMOSA AERO
17/6/2023	10.2	5.0	GENERAL PICO AERO
17/6/2023	7.6	1.0	GOBERNADOR GREGORES AERO
17/6/2023	14.5	5.6	GUALEGUAYCHU AERO
17/6/2023	17.0	10.8	IGUAZU AERO
17/6/2023	20.0	7.0	ITUZAINGO
17/6/2023	11.5	-5.0	JACHAL
17/6/2023	18.5	3.2	JUJUY AERO
17/6/2023	17.2	0.5	JUJUY U N
17/6/2023	12.6	3.1	JUNIN AERO
17/6/2023	12.4	4.2	LA PLATA AERO
17/6/2023	14.3	-10.2	LA QUIACA OBSERVATORIO
17/6/2023	16.6	0.0	LA RIOJA AERO
17/6/2023	12.0	3.1	LABOULAYE AERO
17/6/2023	11.5	2.5	LAS FLORES
17/6/2023	16.0		LAS LOMITAS
17/6/2023	5.0	-0.6	MALARGUE AERO
17/6/2023	2.9	-2.6	MAQUINCHAO
17/6/2023	11.8	5.6	MAR DEL PLATA AERO
17/6/2023	12.5	-2.8	MARCOS JUAREZ AERO
17/6/2023	12.5		MARIANO MORENO AERO
17/6/2023	8.9	4.2	MENDOZA AERO
17/6/2023	7.5	3.8	MENDOZA OBSERVATORIO
17/6/2023	19.4	7.5	MERCEDES AERO (CTES)
17/6/2023		4.0	MERLO AERO
17/6/2023	18.2	4.5	METAN
17/6/2023		6.7	MONTE CASEROS AERO
17/6/2023	13.0	3.4	MORON AERO
17/6/2023	8.8	5.3	NEUQUEN AERO
17/6/2023	13.2	3.2	NUEVE DE JULIO
17/6/2023	18.5	10.0	OBERA
17/6/2023	9.5	0.8	OLAVARRIA AERO
17/6/2023	22.5	3.8	ORAN AERO
17/6/2023	15.8	8.3	PARANA AERO
17/6/2023	7.9	-5.7	PASO DE INDIOS
17/6/2023	19.4	7.3	PASO DE LOS LIBRES AERO
17/6/2023	13.0	2.8	PEHUAJO AERO
17/6/2023		-9.0	PERITO MORENO AERO
17/6/2023	10.1	-0.5	PIGUE AERO
17/6/2023	13.9	1.5	PILAR OBSERVATORIO
17/6/2023	18.9	10.8	POSADAS AERO
17/6/2023	21.9	5.6	PRESIDENCIA ROQUE SAENZ PE?A AERO
17/6/2023	7.8	-2.2	PUERTO DESEADO AERO
17/6/2023	9.4	-3.0	PUERTO MADRYN AERO
17/6/2023	11.8	6.2	PUNTA INDIO B.A.
17/6/2023	16.0	3.0	RAFAELA AERO
17/6/2023	19.4	8.5	RECONQUISTA AERO
17/6/2023	21.0	6.0	RESISTENCIA AERO
17/6/2023	11.3	3.7	RIO CUARTO AERO
17/6/2023	8.9	1.0	RIO GALLEGOS AERO
17/6/2023	5.6	0.0	RIO GRANDE B.A.
17/6/2023	20.5	2.8	RIVADAVIA
17/6/2023	13.6	4.9	ROSARIO AERO
17/6/2023	17.6	-1.3	SALTA AERO
17/6/2023	10.3	2.2	SAN ANTONIO OESTE AERO
17/6/2023	13.3	3.5	SAN FERNANDO AERO
17/6/2023	12.9	0.8	SAN JUAN AERO
17/6/2023	7.0	0.9	SAN JULIAN AERO
17/6/2023	14.0	-3.4	SAN LUIS AERO
17/6/2023	10.6	1.0	SAN MARTIN (MZA)
17/6/2023	11.0	2.6	SAN RAFAEL AERO
17/6/2023			SANTA CRUZ AERO
17/6/2023	10.3	5.3	SANTA ROSA AERO
17/6/2023	16.0		SANTA ROSA DE CONLARA AERO
17/6/2023	20.6	-0.7	SANTIAGO DEL ESTERO AERO
17/6/2023	16.6	5.1	SAUCE VIEJO AERO
17/6/2023	16.6	3.8	SUNCHALES AERO
17/6/2023	10.8	0.8	TANDIL AERO
17/6/2023	22.0	2.3	TARTAGAL AERO
17/6/2023	20.7	-0.2	TERMAS DE RIO HONDO AERO
17/6/2023	16.0	-3.0	TINOGASTA
17/6/2023	8.4		TRELEW AERO
17/6/2023		3.5	TRENQUE LAUQUEN
17/6/2023	10.4	2.0	TRES ARROYOS
17/6/2023	19.1	4.5	TUCUMAN AERO
17/6/2023	8.4	2.2	USHUAIA AERO
17/6/2023	14.0	-6.4	USPALLATA
17/6/2023	12.0	2.5	VENADO TUERTO AERO
17/6/2023	9.2	5.5	VICTORICA
17/6/2023		-3.6	VIEDMA AERO
17/6/2023	18.2	1.8	VILLA DE MARIA DEL RIO SECO
17/6/2023	14.6	-1.7	VILLA DOLORES AERO
17/6/2023	11.3	4.5	VILLA GESELL AERO
17/6/2023	13.0	3.2	VILLA REYNOLDS AERO
16/6/2023	15.9	10.3	AEROPARQUE AERO
16/6/2023	13.8	-3.9	AZUL AERO
16/6/2023	12.4	7.6	BAHIA BLANCA AERO
16/6/2023	7.4	-1.0	BARILOCHE AERO
16/6/2023	-11.2	-22.6	BASE BELGRANO II
16/6/2023	0.0	-4.8	BASE CARLINI (EX JUBANY)
16/6/2023	-10.4	-12.7	BASE ESPERANZA
16/6/2023	-14.9	-19.2	BASE MARAMBIO
16/6/2023	0.0	-6.5	BASE ORCADAS
16/6/2023	-2.2	-5.8	BASE SAN MARTIN
16/6/2023	10.2	-0.6	BENITO JUAREZ AERO
16/6/2023	13.5	8.4	BERNARDO DE IRIGOYEN AERO
16/6/2023	15.2	-3.5	BOLIVAR AERO
16/6/2023	16.0	7.4	BUENOS AIRES OBSERVATORIO
16/6/2023		3.5	CAMPO DE MAYO AERO
16/6/2023	19.0	-0.1	CATAMARCA AERO
16/6/2023	18.6	4.5	CERES AERO
16/6/2023	18.0	2.2	CHAMICAL AERO
16/6/2023	6.0	2.4	CHAPELCO AERO
16/6/2023	18.5	0.5	CHEPES
16/6/2023		-1.3	CHILECITO AERO
16/6/2023	12.6	3.6	CIPOLLETTI
16/6/2023	10.1	-0.3	COMODORO RIVADAVIA AERO
16/6/2023	19.3		CONCORDIA AERO
16/6/2023	17.8	-3.4	CORDOBA AERO
16/6/2023	18.5	1.9	CORDOBA OBSERVATORIO
16/6/2023	11.7	-1.7	CORONEL SUAREZ AERO
16/6/2023	17.3	11.6	CORRIENTES AERO
16/6/2023		-1.0	DOLORES AERO
16/6/2023	9.0	-2.5	EL BOLSON AERO
16/6/2023	9.4	-4.0	EL CALAFATE AERO
16/6/2023	14.6	2.0	EL PALOMAR AERO
16/6/2023		1.0	EL TREBOL
16/6/2023		-3.5	ESCUELA DE AVIACION MILITAR AERO
16/6/2023	5.7		ESQUEL AERO
16/6/2023	14.8	3.8	EZEIZA AERO
16/6/2023		11.4	FORMOSA AERO
16/6/2023	15.0	-5.0	GENERAL PICO AERO
16/6/2023	6.0	-1.0	GOBERNADOR GREGORES AERO
16/6/2023	18.0	4.5	GUALEGUAYCHU AERO
16/6/2023	15.8	11.4	IGUAZU AERO
16/6/2023	16.0	13.4	ITUZAINGO
16/6/2023	15.0	-4.0	JACHAL
16/6/2023	19.0	2.7	JUJUY AERO
16/6/2023	18.1	-0.4	JUJUY U N
16/6/2023	17.6	-0.6	JUNIN AERO
16/6/2023	14.6	2.2	LA PLATA AERO
16/6/2023	14.5	-8.2	LA QUIACA OBSERVATORIO
16/6/2023	18.3	-1.1	LA RIOJA AERO
16/6/2023	14.6	-2.3	LABOULAYE AERO
16/6/2023	14.5	-2.0	LAS FLORES
16/6/2023	21.4		LAS LOMITAS
16/6/2023	10.8	-2.5	MALARGUE AERO
16/6/2023	2.6	-0.5	MAQUINCHAO
16/6/2023	14.4	-0.2	MAR DEL PLATA AERO
16/6/2023	19.0	1.5	MARCOS JUAREZ AERO
16/6/2023	14.5		MARIANO MORENO AERO
16/6/2023	13.2	0.1	MENDOZA AERO
16/6/2023	14.0	2.5	MENDOZA OBSERVATORIO
16/6/2023	20.2	8.5	MERCEDES AERO (CTES)
16/6/2023		4.5	MERLO AERO
16/6/2023	18.5	1.5	METAN
16/6/2023		9.5	MONTE CASEROS AERO
16/6/2023	14.6	3.8	MORON AERO
16/6/2023	11.9	3.5	NEUQUEN AERO
16/6/2023	16.5	0.2	NUEVE DE JULIO
16/6/2023	18.0	11.8	OBERA
16/6/2023	12.3	-0.5	OLAVARRIA AERO
16/6/2023	22.7	3.5	ORAN AERO
16/6/2023	16.9	8.5	PARANA AERO
16/6/2023	7.6	-11.3	PASO DE INDIOS
16/6/2023	18.8	9.8	PASO DE LOS LIBRES AERO
16/6/2023	15.8	-4.0	PEHUAJO AERO
16/6/2023		-10.0	PERITO MORENO AERO
16/6/2023	11.9	1.8	PIGUE AERO
16/6/2023	17.6	-2.8	PILAR OBSERVATORIO
16/6/2023	18.5	13.5	POSADAS AERO
16/6/2023	20.2	3.7	PRESIDENCIA ROQUE SAENZ PE?A AERO
16/6/2023	8.2	-0.4	PUERTO DESEADO AERO
16/6/2023	10.0	-0.3	PUERTO MADRYN AERO
16/6/2023	15.3	2.5	PUNTA INDIO B.A.
16/6/2023	19.0	5.5	RAFAELA AERO
16/6/2023	19.7	8.8	RECONQUISTA AERO
16/6/2023	19.2	11.2	RESISTENCIA AERO
16/6/2023	16.5	-0.3	RIO CUARTO AERO
16/6/2023	8.5	2.5	RIO GALLEGOS AERO
16/6/2023	6.8	1.3	RIO GRANDE B.A.
16/6/2023	25.0	1.3	RIVADAVIA
16/6/2023	18.6	6.5	ROSARIO AERO
16/6/2023	19.8	-3.2	SALTA AERO
16/6/2023	10.8	5.5	SAN ANTONIO OESTE AERO
16/6/2023	15.1	5.6	SAN FERNANDO AERO
16/6/2023	13.6	-3.0	SAN JUAN AERO
16/6/2023	6.6	-0.6	SAN JULIAN AERO
16/6/2023	13.4	-0.2	SAN LUIS AERO
16/6/2023	13.5	0.3	SAN MARTIN (MZA)
16/6/2023	11.8	-1.0	SAN RAFAEL AERO
16/6/2023			SANTA CRUZ AERO
16/6/2023	10.6	1.5	SANTA ROSA AERO
16/6/2023	18.3		SANTA ROSA DE CONLARA AERO
16/6/2023	21.2	-2.2	SANTIAGO DEL ESTERO AERO
16/6/2023	17.4	3.7	SAUCE VIEJO AERO
16/6/2023	18.7	5.8	SUNCHALES AERO
16/6/2023	12.6	-4.3	TANDIL AERO
16/6/2023	21.5	2.6	TARTAGAL AERO
16/6/2023	18.7	-0.5	TERMAS DE RIO HONDO AERO
16/6/2023	22.0	-2.5	TINOGASTA
16/6/2023	11.5		TRELEW AERO
16/6/2023		-0.2	TRENQUE LAUQUEN
16/6/2023	11.5	4.1	TRES ARROYOS
16/6/2023	19.2	3.2	TUCUMAN AERO
16/6/2023	7.1	1.7	USHUAIA AERO
16/6/2023	15.9	-3.4	USPALLATA
16/6/2023	17.0	-2.0	VENADO TUERTO AERO
16/6/2023	10.6	-2.5	VICTORICA
16/6/2023		3.6	VIEDMA AERO
16/6/2023	21.0	-4.4	VILLA DE MARIA DEL RIO SECO
16/6/2023	17.4	0.1	VILLA DOLORES AERO
16/6/2023	15.2	-2.5	VILLA GESELL AERO
16/6/2023	16.5	-5.9	VILLA REYNOLDS AERO
15/6/2023	13.9	7.3	AEROPARQUE AERO
15/6/2023	13.5	-4.3	AZUL AERO
15/6/2023	19.0	6.8	BAHIA BLANCA AERO
15/6/2023	8.9	2.2	BARILOCHE AERO
15/6/2023	-6.8	-15.0	BASE BELGRANO II
15/6/2023	0.7	-6.3	BASE CARLINI (EX JUBANY)
15/6/2023	-9.9	-14.5	BASE ESPERANZA
15/6/2023	-13.9	-17.4	BASE MARAMBIO
15/6/2023	0.0	-8.0	BASE ORCADAS
15/6/2023	-2.6	-6.2	BASE SAN MARTIN
15/6/2023	13.5	3.3	BENITO JUAREZ AERO
15/6/2023	10.8	8.5	BERNARDO DE IRIGOYEN AERO
15/6/2023	16.1	-2.0	BOLIVAR AERO
15/6/2023	15.4	3.4	BUENOS AIRES OBSERVATORIO
15/6/2023		-1.7	CAMPO DE MAYO AERO
15/6/2023	18.8	-1.2	CATAMARCA AERO
15/6/2023	17.5	1.0	CERES AERO
15/6/2023	16.8	2.5	CHAMICAL AERO
15/6/2023	9.1	5.3	CHAPELCO AERO
15/6/2023	18.5	4.0	CHEPES
15/6/2023		-1.1	CHILECITO AERO
15/6/2023	17.2	4.0	CIPOLLETTI
15/6/2023	11.5	0.9	COMODORO RIVADAVIA AERO
15/6/2023	18.8		CONCORDIA AERO
15/6/2023	18.0	-5.3	CORDOBA AERO
15/6/2023	17.4	1.4	CORDOBA OBSERVATORIO
15/6/2023	14.7	-2.3	CORONEL SUAREZ AERO
15/6/2023	14.7	9.7	CORRIENTES AERO
15/6/2023		0.1	DOLORES AERO
15/6/2023	9.1	2.3	EL BOLSON AERO
15/6/2023	6.4	-3.0	EL CALAFATE AERO
15/6/2023	16.0	-3.0	EL PALOMAR AERO
15/6/2023		-2.8	EL TREBOL
15/6/2023		-4.0	ESCUELA DE AVIACION MILITAR AERO
15/6/2023	5.3		ESQUEL AERO
15/6/2023	15.6	0.3	EZEIZA AERO
15/6/2023		11.4	FORMOSA AERO
15/6/2023	18.6	0.4	GENERAL PICO AERO
15/6/2023	4.0	-2.5	GOBERNADOR GREGORES AERO
15/6/2023	16.3	1.8	GUALEGUAYCHU AERO
15/6/2023	13.0	10.9	IGUAZU AERO
15/6/2023	15.5	11.5	ITUZAINGO
15/6/2023	18.6	-4.5	JACHAL
15/6/2023	17.6	1.7	JUJUY AERO
15/6/2023	16.9	-0.6	JUJUY U N
15/6/2023	15.1	-1.5	JUNIN AERO
15/6/2023	14.2	-0.5	LA PLATA AERO
15/6/2023	12.5	-11.4	LA QUIACA OBSERVATORIO
15/6/2023	17.4	0.1	LA RIOJA AERO
15/6/2023	17.5	-2.7	LABOULAYE AERO
15/6/2023	14.0	2.5	LAS FLORES
