pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Zanahoria,Todos,s/especificar,0.43,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Zapallo,Kabutiá,s/especificar,0.28,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Julio,Papa,Todos,s/especificar,0.64,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Palta,Haas,s/especificar,0.14,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Banana,s/especificar,s/especificar,0.86,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Frutilla,s/especificar,s/especificar,3.5,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Kiwi,s/especificar,s/especificar,2.74,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Limón,s/especificar,s/especificar,0.4,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Mamon,s/especificar,s/especificar,3.61,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Mango,s/especificar,s/especificar,3.98,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Mandarina,s/especificar,s/especificar,0.54,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Melón,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Manzana,s/especificar,s/especificar,1.05,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Naranja,s/especificar,s/especificar,0.52,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Pera,s/especificar,s/especificar,0.52,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Ananá,s/especificar,s/especificar,1.53,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Pomelo,s/especificar,s/especificar,1.75,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Ajo,s/especificar,s/especificar,2.12,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Apio,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Coliflor,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Boniato,s/especificar,s/especificar,0.4,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Cebolla,s/especificar,s/especificar,0.87,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Lechuga,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Morrón,Rojo,s/especificar,1.73,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Morrón,Verde,s/especificar,1.5,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Tomate,Larga Vida,s/especificar,1.81,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Tomate,Oblongo(Perita),s/especificar,2.27,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Zanahoria,Todos,s/especificar,0.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Zapallo,Kabutiá,s/especificar,0.28,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Agosto,Papa,Todos,s/especificar,0.67,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Palta,Haas,s/especificar,4.07,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Banana,s/especificar,s/especificar,0.84,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Frutilla,s/especificar,s/especificar,2.74,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Kiwi,s/especificar,s/especificar,3.06,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Limón,s/especificar,s/especificar,0.41,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Mamon,s/especificar,s/especificar,2.92,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Mandarina,s/especificar,s/especificar,4.22,USD,Dolares
