pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Cebolla Colorada,Cabeza Colorada,Argentina,0.45,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Coliflor,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Lechuga Criolla,Criolla,Paraguay,0.63,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Pimiento Verde,Verde,Paraguay,0.91,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Pimiento Rojo,Rojo,Paraguay,1.21,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Tomate Lisa,Lisa,Paraguay,0.72,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Tomate Santa Cruz,Santa Cruz,Paraguay,0.74,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Remolacha,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Zanahoria,s/especificar,Paraguay,0.55,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Marzo,Zapallo,s/especificar,Paraguay,0.22,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Aguacate,s/especificar,Paraguay,0.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Banana,Carape,Paraguay,0.38,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Ciruela,s/especificar,Argentina,2.87,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Durazno,s/especificar,Paraguay,2.7,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Frutilla,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Kiwi,s/especificar,Brasil,2.25,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Limon,Taiti,Paraguay,0.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Mamon,Comun,Paraguay,0.52,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Mandarina,s/especificar,Paraguay,0.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Melon,Comun,Paraguay,0.24,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Manzana ,Roja,Argentina,1.48,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Manzana ,Verde,Argentina,1.35,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Mango,Injertado,Paraguay,0,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Naranja,Comun,Paraguay,0.3,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Pera,s/especificar,Paraguay,1.04,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Piña,Abacaxi,Argentina,0.57,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Pomelo,s/especificar,Paraguay,0.15,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Sandia,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Uva,Blanca,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Uva ,Negra ,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Uva,Rosada,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Aji,s/especificar,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Ajo ,s/especificar,Argentina,3.3,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Apio ,s/especificar,Paraguay,0.66,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Batata ,Colorada,Paraguay,0.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Berenjena ,s/especificar,Paraguay,0.45,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Brocoli ,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Calabaza,s/especificar,Paraguay,0.22,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Cebolla Colorada,Cabeza Colorada,Argentina,0.47,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Coliflor,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Lechuga Criolla,Criolla,Paraguay,0.49,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Pimiento Verde,Verde,Paraguay,1.03,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Pimiento Rojo,Rojo,Paraguay,1.32,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Tomate Lisa,Lisa,Paraguay,0.91,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Tomate Santa Cruz,Santa Cruz,Paraguay,0.91,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Remolacha,s/especificar,Paraguay,0.5,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Abril,Zanahoria,s/especificar,Paraguay,0.49,USD,Dolares
